rank,doc_id,filename,tier_final,comp_final,robust_t1,avg_score_carefirst,avg_score_ai_governance,avg_score_intersection,avg_score_evidentiary,intersection_clipped,contested,comp_claude,tier_claude,comp_gpt,tier_gpt,original_path
1257,a7fea448a00d7ace6107c80df4eeb394db4223ef5d28750202fff1448b3bfe35,2024-11-06_Statement_of_Proceedings_for_1162024_1170421.pdf,2,3.65,False,2.0,2.5,4.0,7.5,True,False,5.45,2,4.3,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_analysis_docs\2024-11-06_Statement_of_Proceedings_for_1162024_1170421.pdf
1258,3b51d53ad5e71775e128967ebf43a9bbefea1baeb48a532aa558f41eb06ba023,2020-05-26_145960_LACDA_ATTACMENT_20-2615_145960.pdf,2,3.65,False,2,4,4,5,True,False,,,4.35,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2020-05-26_145960_LACDA_ATTACMENT_20-2615_145960.pdf
1259,408f34f367ad82a117bd6e81dfeae0934b99d5ef7442cd62993b15cd48185d89,2025-06-10_203476_Board_Letter_25-2987_203476.pdf,2,3.65,False,2.5,2.5,4.5,5.5,True,False,4.35,2,4.0,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-06-10_203476_Board_Letter_25-2987_203476.pdf
1260,64336ef4aaf1587dbd111f21eb627010a83164bf84b9496cdd2fb870997eb171,2023-05-16_180400_Board_Letter_23-1804_180400.pdf,2,3.65,False,8.5,0.5,2.5,3.5,True,False,5.05,2,2.95,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-05-16_180400_Board_Letter_23-1804_180400.pdf
1261,877567d3ba7ea9f885adb05002dbc8a125268ecf6c3fd53cf7b3f2a4e6af85d4,2021-06-28_159069_159069.pdf,2,3.65,False,7.0,0.5,2.5,6.0,True,False,2.5,3,5.5,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2021-06-28_159069_159069.pdf
1262,94b80642e7c4d9d72737d7830daf6463fde81644acf12f97d761c69f3a705aa0,2026-01-06_210844_Board_Letter_25-6898_210844.pdf,2,3.65,False,4,2,4,5,True,False,4.0,2,,,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2026-01-06_210844_Board_Letter_25-6898_210844.pdf
1263,d0091ff0b5ac8ea05484c8e528c15df26a0f01bd382bbd8e6c019662a79922a6,2021-07-27_160105_Public_Comment_21-2809_160105.pdf,2,3.65,False,8.5,0.5,2.5,3.5,True,False,2.45,3,5.2,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2021-07-27_160105_Public_Comment_21-2809_160105.pdf
1264,03a49b23a54c129b6f5c86ca15f9386caf0cf12b66310243a2d0805a8ed71181,2023-07-25_182659_Motion_by_Supervisors_Horvath_and_Solis_23-2654_182659.pdf,2,3.65,False,6.5,2.5,2.5,3.5,False,False,3.7,2,3.6,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-07-25_182659_Motion_by_Supervisors_Horvath_and_Solis_23-2654_182659.pdf
1265,10bd1b4280ba7cb14633a5ce48cd2e6e65c293be500ba92c721f817b4e031e21,2024-09-10_194924_Board_Letter_24-3613_194924.pdf,2,3.65,False,5.0,3.0,1.5,7.5,False,False,2.75,3,4.55,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-09-10_194924_Board_Letter_24-3613_194924.pdf
1266,1d67286f3d7b7236feba9f211e1bf3c962928eb33eefef52072ec95445913138,2020-07-21_147388_Report_20-3642_147388.pdf,2,3.65,False,5.5,2.0,2.5,6.0,False,False,2.6,3,4.7,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2020-07-21_147388_Report_20-3642_147388.pdf
1267,24f10da8d1315b0f14fa4e30f5c77084dba8ec328e7adb19fe1c86de07a3ff9b,2025-09-16_207511_Revised_motion_by_Supervisors_Solis_and_Hahn_25-5022_207511.pdf,2,3.65,False,0.0,8.5,2.0,5.5,False,False,4.25,2,3.05,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-09-16_207511_Revised_motion_by_Supervisors_Solis_and_Hahn_25-5022_207511.pdf
1268,2537ff7a4a0cdc9471b9992f36f15be097c3dd41b88201bc2e263de38f909532,2025-07-15_207804_SOP_25-3639_207804.pdf,2,3.65,False,3.5,3.5,2.0,8.0,False,False,3.65,2,3.65,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-07-15_207804_SOP_25-3639_207804.pdf
1269,3f43fe849e0c624223fdee7de92e7128903b43a8fb14521fc9cce5ae536afed7,2026-03-17_214489_Executed_Document_26-1710_214489.pdf,2,3.65,False,3.0,5.0,1.5,7.5,False,False,3.6,2,3.7,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2026-03-17_214489_Executed_Document_26-1710_214489.pdf
1270,66baaf4e6922b2200acf055b63a5092ed31eec197e4e4e7b5e5ed2217651818b,2025-02-11_201398_Public_Safety_Cluster_Meeting_Agenda_25-0008_201398.pdf,2,3.65,False,3.5,3.5,2.0,8.0,False,False,4.9,2,2.4,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-02-11_201398_Public_Safety_Cluster_Meeting_Agenda_25-0008_201398.pdf
1271,77d7c135a49cb0f5e06e183739072d0905192f0572456f41e615997c9e7ca8f5,REPORT BACK ON COMBATING LOS ANGELES COUNTY’S PRICE.pdf,2,3.65,False,1.0,5.0,2.5,8.5,False,True,5.8,2,1.5,3,C:\Users\Matheus.Ligeiro\scrap_page\board_comms\REPORT BACK ON COMBATING LOS ANGELES COUNTY’S PRICE.pdf
1272,7df0a2de0a50b13a291944bc5ba917a9d5298c6faba277fd899b978540cd40e1,2025-02-11_207382_Operations_Cluster_Meeting_Transcript_25-0008_207382.pdf,2,3.65,False,2.0,6.5,2.0,5.5,False,False,3.1,3,4.2,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_analysis_docs\2025-02-11_207382_Operations_Cluster_Meeting_Transcript_25-0008_207382.pdf
1273,84f32904332fc4395be4c59b8ff56830a6efe71924e2f25e3db32121e75f269d,2023-07-25_182666_Board_Letter_23-2669_182666.pdf,2,3.65,False,8.0,0.5,2.0,5.5,False,False,3.55,2,3.75,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-07-25_182666_Board_Letter_23-2669_182666.pdf
1274,863f6bbf794e1fcc25ca247d8b3a77272f6138a8e0a16dce49c7fcb94028d9b0,2023-10-03_184552_Motion_by_Supervisor_Solis_23-3598_184552.pdf,2,3.65,False,2.0,2.5,4.0,7.5,False,False,3.3,3,4.0,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-10-03_184552_Motion_by_Supervisor_Solis_23-3598_184552.pdf
1275,a08a30e858b22d29b4ebebcf78a651a1967e38d688ab55db3f9b93266716e06d,2020-11-24_150533_HS_Board_Letter_20-6272_150533.pdf,2,3.65,False,1.0,6.5,1.0,9.5,False,False,4.7,2,2.6,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2020-11-24_150533_HS_Board_Letter_20-6272_150533.pdf
1276,af145caa5267819fa06840a6d887530472c9e28e6404358383419ae80aba6151,2024-08-06_193891_Board_Letter_24-3095_193891.pdf,2,3.65,False,2.5,2.5,4.5,5.5,False,False,4.7,2,2.6,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-08-06_193891_Board_Letter_24-3095_193891.pdf
1277,b615c43d0200fe7724678e92de651da6f60e2768bc2d94248315538e564ce772,2025-07-29_205670_Revised_motion_by_Supervisor_Hahn_25-3885_205670.pdf,2,3.65,False,7.5,1.5,1.0,7.0,False,False,2.8,3,4.5,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-07-29_205670_Revised_motion_by_Supervisor_Hahn_25-3885_205670.pdf
1278,b767db2f40d622c72e8e470659223ff6d939fb91ce4447b06f059baa7da13eb7,2025-12-02_209785_Board_Letter_25-6392_209785.pdf,2,3.65,False,3.5,5.5,1.0,7.0,False,False,3.25,3,4.05,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-12-02_209785_Board_Letter_25-6392_209785.pdf
1279,d9a35b4af205ad8353a990a109da8b14b4196c2a931fee7379fb38a7df2fcb9e,2024-06-25_192408_Board_Letter_24-2309_192408.pdf,2,3.65,False,3.0,4.0,2.0,8.0,False,False,2.9,3,4.4,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-06-25_192408_Board_Letter_24-2309_192408.pdf
1280,e7d341c7a0c4e419a1891d460d5726a3f0b2aac0fae6283a5ce89a3049d23575,2020-11-24_150504_DCEO_Board_Letter_20-6248_150504.pdf,2,3.65,False,5.0,4.0,1.0,7.0,False,False,2.6,3,4.7,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2020-11-24_150504_DCEO_Board_Letter_20-6248_150504.pdf
1281,992cdbd086cf8fe9ad185b6dcc3f71486ca7df52518c4e33debf71da23964d11,2025-07-01_204729_Revised_motion_by_Supervisors_Hahn_and_Horvath_25-3374_204729.pdf,2,3.65,False,4,5,4,0,False,False,3.65,2,,,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-07-01_204729_Revised_motion_by_Supervisors_Hahn_and_Horvath_25-3374_204729.pdf
1282,5c520e5c7449bd4b4f450139d6e06cefb870c11c95c28a2dd16399f42b2ec45c,2020-07-28_147588_PUBLIC_COMMENT_20-3875_147588.pdf,2,3.65,False,4,2,4,5,False,False,3.65,2,,,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2020-07-28_147588_PUBLIC_COMMENT_20-3875_147588.pdf
1283,edbcf1419f9ac5a865f0bec357357e54066a7ef99ce541759a239235d8f59c89,2024-04-23_190716_Board_Letter_24-1415_190716.pdf,2,3.65,False,6,1,2,8,False,False,3.65,2,,,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-04-23_190716_Board_Letter_24-1415_190716.pdf
1284,6ecf1910ca83fc25e25b20937b2ea8c8ab37c70057f532e23638baad9f675749,2021-06-28_159496_159496.pdf,2,3.65,False,9,0,1,7,False,False,,,3.65,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2021-06-28_159496_159496.pdf
1285,c92afb00ead9e5d2451ae734f547bff29b48d6297fd704a2c3c76ee50b74297e,2021-05-04_157812_PC_12-9998_157812.pdf,2,3.65,False,9,0,1,7,False,False,,,3.65,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2021-05-04_157812_PC_12-9998_157812.pdf
1286,a094012531c742dee2058e2f0b5b7a0938f88d95e01d3fc1f6330c43e4fdc4cb,2024-09-10_193866_Public_CommentCorrespondence_24-3083_193866.pdf,2,3.65,False,7,0,2,8,False,False,,,3.65,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-09-10_193866_Public_CommentCorrespondence_24-3083_193866.pdf
1287,e3d285457750bc0be9d37069b1942e422b2b2c7ed15081864b2704fad663095c,2024-11-26_198031_SOP_24-5533_198031.pdf,2,3.625,False,6.0,0.5,2.5,7.5,True,False,5.3,2,3.7,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-11-26_198031_SOP_24-5533_198031.pdf
1288,aecfb713f1ebd537d631c52835212505f0f6f5a5292691e9963430930fa06034,2026-02-17_213047_Public_CommentCorrespondence_26-1240_213047.pdf,2,3.625,False,7.5,0.5,2.5,5.0,True,False,3.65,2,3.95,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2026-02-17_213047_Public_CommentCorrespondence_26-1240_213047.pdf
1289,e662a33ea340b02777d0f952d8a9b7561290a6462e3b973e5a3f734c4935bad0,2024-10-08_195790_Board_Letter_24-4323_195790.pdf,2,3.625,False,6.0,1.0,3.0,5.5,True,False,3.35,3,4.25,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-10-08_195790_Board_Letter_24-4323_195790.pdf
1290,165e8efcf0b24b632b1e362164ae775bb66a831b95049f1b4382568f8915d1c1,2024-09-24_196430_SOP_24-4170_196430.pdf,2,3.625,False,2.5,5.5,2.5,5.0,False,True,1.7,3,5.55,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-09-24_196430_SOP_24-4170_196430.pdf
1291,27ac8b942c11ca9c3785db24860f03acf8a79f26ca1e6f6893eca1ba84945f86,2025-04-15_201902_Report_25-1950_201902.pdf,2,3.625,False,4.0,1.5,3.0,8.0,False,True,1.75,3,5.5,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-04-15_201902_Report_25-1950_201902.pdf
1292,4799db423cc3b55deab0d0f10ffeadfac432ad6fdaabcc36945295c49c641c32,2024-10-08_195954_Board_Letter_24-4391_195954.pdf,2,3.625,False,5.5,1.5,3.0,5.5,False,False,3.3,3,3.95,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-10-08_195954_Board_Letter_24-4391_195954.pdf
1293,485d3d1bfbe920ab333479392c0795f9c56b1711f8757f717bd427059bc62ff3,2024-05-21_191715_Presentation_24-1832_191715.pdf,2,3.625,False,3.0,2.0,4.0,6.5,False,False,3.5,2,3.75,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-05-21_191715_Presentation_24-1832_191715.pdf
1294,4bac442150e9cfe246b499f0951df07b635fda1e8edbdb8a40d9ba7cdfd63cd9,2025-06-24_203358_Board_Letter_25-2926_203358.pdf,2,3.625,False,2.0,5.0,3.0,5.5,False,True,6.2,1,1.05,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-06-24_203358_Board_Letter_25-2926_203358.pdf
1295,5a9c4b5eb1ba884362414c0056bcc0acae8f2bea528c76482e63bd2176c5d727,2024-02-13_188529_Presentation_23-1834_188529.pdf,2,3.625,False,10.0,0.0,1.5,4.0,False,False,3.45,3,3.8,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-02-13_188529_Presentation_23-1834_188529.pdf
1296,7563fb5588ef81932aab10b0aa5208b042bb01d6f27312e8a278630496fb5d93,2023-10-17_185204_Revised_motion_by_Supervisors_Barger_and_Hahn_23-3810_185204.pdf,2,3.625,False,7.5,1.0,3.0,3.0,False,False,2.9,3,4.35,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-10-17_185204_Revised_motion_by_Supervisors_Barger_and_Hahn_23-3810_185204.pdf
1297,7e6a819b648b6295766d269c91bbb8a900b4e4b60637096af4ff57f0a993f62b,2023-06-06_180931_Board_Letter_23-1982_180931.pdf,2,3.625,False,5.0,4.5,1.0,6.0,False,False,3.3,3,3.95,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-06-06_180931_Board_Letter_23-1982_180931.pdf
1298,8b775780e196bd09ff90abb32a5b031fedd5aa6a04626f5b0bbd9e42faf98d1f,2022-04-19_168016_Public_Comment_21-4859_168016.pdf,2,3.625,False,7.0,1.5,1.5,6.5,False,False,4.45,2,2.8,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2022-04-19_168016_Public_Comment_21-4859_168016.pdf
1299,8bcf07618354581e2f97f86b555eec8041ee7491cc149a12f45bf8b0e1dcfa4a,2022-09-27_Statement_of_Proceedings_for_9272022_1131400.pdf,2,3.625,False,3.0,5.5,1.5,6.5,False,False,3.45,3,3.8,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_analysis_docs\2022-09-27_Statement_of_Proceedings_for_9272022_1131400.pdf
1300,8d00c15d08a6cc34fd805747996d47a65c626d90fdc3322b30c153e2dde8a349,2023-05-02_180293_Revised_motion_by_Supervisors_Mitchell_and_Horvath_23-1391_180293.pdf,2,3.625,False,7.0,2.0,2.0,4.5,False,False,2.7,3,4.55,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-05-02_180293_Revised_motion_by_Supervisors_Mitchell_and_Horvath_23-1391_180293.pdf
1301,9bc5c9119035b5e735f1b742471bdb1bf39aaca83719bf6234c7976034cc953e,2022-04-05_Statement_of_Proceedings_for_452022_1122935.pdf,2,3.625,False,4.0,1.5,3.0,8.0,False,False,3.45,3,3.8,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_analysis_docs\2022-04-05_Statement_of_Proceedings_for_452022_1122935.pdf
1302,9f23229548e900b6bfb4ae8a122982093d6bcba1abe30b9de0ff495a390b2df5,2024-06-04_191943_Board_Letter_24-2056_191943.pdf,2,3.625,False,7.5,1.0,1.5,6.5,False,False,2.75,3,4.5,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-06-04_191943_Board_Letter_24-2056_191943.pdf
1303,a7a0034d8313380a44e8bd9815eb6c231c47ce2e2ef28e4fadff98a312818996,2024-10-22_196469_Board_Letter_24-4675_196469.pdf,2,3.625,False,0.0,7.0,1.5,9.0,False,False,3.65,2,3.6,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-10-22_196469_Board_Letter_24-4675_196469.pdf
1304,b07d38da4faddeba3e57817d822dc6a572a7ae0ab9d99ce93303efe4a5bdafcb,2025-12-09_210555_Revised_motion_by_Supervisors_Mitchell_and_Solis_25-6480_210555.pdf,2,3.625,False,3.5,4.5,2.5,5.0,False,True,1.2,3,6.05,1,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-12-09_210555_Revised_motion_by_Supervisors_Mitchell_and_Solis_25-6480_210555.pdf
1305,b2b8b6f3af8a013c6615cf85467f3ccc26777937ccf13b375678a334c156ec0b,2025-02-11_202626_Public_Safety_Cluster_Meeting_Transcript_25-0008_202626.pdf,2,3.625,False,6.0,4.0,1.5,4.0,False,False,3.2,3,4.05,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_analysis_docs\2025-02-11_202626_Public_Safety_Cluster_Meeting_Transcript_25-0008_202626.pdf
1306,b8d12bfa12732e7a809a869b66bf8e5d2c23d9c23465afbec512a2b4d2e7644a,2023-11-07_185622_Public_CommentCorrespondence_23-4049_185622.pdf,2,3.625,False,6.5,1.5,2.5,5.0,False,False,3.6,2,3.65,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-11-07_185622_Public_CommentCorrespondence_23-4049_185622.pdf
1307,c18d2e69ed4d8c3bd37b8549600f3bc58f496003dc94c6489c7fb90b3dd8230f,MA-IS-2640018 - AMENDMENT 01.pdf,2,3.625,False,1.0,6.5,2.0,7.0,False,False,3.75,2,3.5,2,C:\Users\Matheus.Ligeiro\Claude Code\Policy Research\Batch 2\Public Record Request\26-198_2026-04-21 01_33_06 -0700\MA-IS-2640018 - AMENDMENT 01.pdf
1308,c9568286de838865a02e04711ec873c2fb530830087b4c413cfa0148a043177d,2023-12-05_186907_Report_23-4447_186907.pdf,2,3.625,False,3.0,1.5,3.5,8.5,False,False,3.95,2,3.3,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-12-05_186907_Report_23-4447_186907.pdf
1309,e860b8a3301241e9122dd9a6fadc01dba34a50c1435d7271a9dcdeca3e7be364,2022-08-02_171630_Report_22-2870_171630.pdf,2,3.625,False,2.5,5.0,2.0,7.0,False,True,1.9,3,5.35,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2022-08-02_171630_Report_22-2870_171630.pdf
1310,ef519ae232344d7b23e6f4e73972aaaf912cf95b37dd5f57fdf0451d6b9f4040,2025-07-08_204465_Board_Letter_25-3503_204465.pdf,2,3.625,False,2.5,5.0,2.0,7.0,False,False,4.95,2,2.3,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-07-08_204465_Board_Letter_25-3503_204465.pdf
1311,f73a3cffc6bd53e33dd9a0b463f63ccb4a872bfb72e48d704dfeb0d8b7bbe6b7,2025-01-28_01-28-25_Board_Meeting_Transcript_C_1177278.pdf,2,3.625,False,3.5,3.5,3.0,5.5,False,True,0.45,4,6.8,1,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_analysis_docs\2025-01-28_01-28-25_Board_Meeting_Transcript_C_1177278.pdf
1312,ace831e213e92e22958f61f847ccb6c7aaad60efcade35caf4b50ff49983c1ae,2021-04-20_157608_Report_21-1705_157608.pdf,2,3.6,False,1.5,5.0,3.5,5.0,True,False,4.05,2,4.55,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2021-04-20_157608_Report_21-1705_157608.pdf
1313,0b6daad156a271a830870d070bff8272e14eeb124d7f80d997d56afdaa454d2c,2021-06-22_159459_Report_21-2553_159459.pdf,2,3.6,False,2.0,2.0,4.0,8.0,True,False,4.25,2,3.65,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2021-06-22_159459_Report_21-2553_159459.pdf
1314,3baca52cc0d07b6897e7f63ee8f9cc7fc831d6a3e4a5120aafc3a25727fdccdf,2021-03-09_154541_Public_CommentCorrespondence_21-1202_154541.pdf,2,3.6,False,6.5,1.0,3.0,4.5,True,True,6.1,1,1.8,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2021-03-09_154541_Public_CommentCorrespondence_21-1202_154541.pdf
1315,5a39680563060a2d62ef36513b7e240837fa0f34a095061d11c369285b1fe793,2026-02-24_212072_Report_25-0858_212072.pdf,2,3.6,False,6.5,1.0,3.0,4.5,True,True,1.9,3,6.0,1,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2026-02-24_212072_Report_25-0858_212072.pdf
1316,465ac17eaae4d634a78f9f1acb98d510817f0865ed9b741f10f23c42e7733efc,2020-07-23_147539_Appeal_of_Project_No_2019-003792-1_20-3817_147539.pdf,2,3.6,False,5.0,2.0,4.0,3.0,True,False,3.4,3,4.15,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2020-07-23_147539_Appeal_of_Project_No_2019-003792-1_20-3817_147539.pdf
1317,7a3752bad83e9593cab6186d03dfcb0ec3c11b04aaf547761df43bb7cf454be6,2025-06-17_203690_Board_Letter_25-3061_203690.pdf,2,3.6,False,1.5,3.5,3.5,7.5,True,False,2.9,3,4.65,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-06-17_203690_Board_Letter_25-3061_203690.pdf
1318,03fcf4fab0f1f6263981dad418d723a9267048b62803e173722768801ad1cbec,2024-09-24_195582_Revised_motion_by_Supervisors_Barger_and_Horvath_24-4164_195582.pdf,2,3.6,False,3.0,5.5,2.5,4.0,False,True,1.55,3,5.65,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-09-24_195582_Revised_motion_by_Supervisors_Barger_and_Horvath_24-4164_195582.pdf
1319,087d1e89c9bbf61f9f7ba6f26de4cf4918c9562b358d887f659b6fc67918599a,2024-06-06_191909_Board_Letter_24-2050_191909.pdf,2,3.6,False,1.5,5.0,2.0,8.5,False,False,2.7,3,4.5,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-06-06_191909_Board_Letter_24-2050_191909.pdf
1320,0a79bbe3947b9eaeffb210cdcd6eb7b4402ae2cf32fb2d3f8674ef04fa04bc16,2022-11-15_Statement_of_Proceedings_for_11152022_1133658.pdf,2,3.6,False,3.5,2.5,3.0,7.0,False,False,4.5,2,2.7,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_analysis_docs\2022-11-15_Statement_of_Proceedings_for_11152022_1133658.pdf
1321,0d8cf618e724175425e524854bff3bac5fb98bbcfdb4c5612d31ea88b46aefd7,2025-06-17_203932_Board_Letter_25-3076_203932.pdf,2,3.6,False,1.5,3.5,3.5,7.5,False,False,2.7,3,4.5,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-06-17_203932_Board_Letter_25-3076_203932.pdf
1322,301259857943b9ebd276a4c1a70b51387aa30ca6a31cd3b1a32569b37fcd02c0,2025-12-02_209862_Board_Letter_25-6421_209862.pdf,2,3.6,False,3.5,5.0,1.0,7.5,False,False,3.75,2,3.45,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-12-02_209862_Board_Letter_25-6421_209862.pdf
1323,45d2ee4abefb0c9dba6e8cab5644f5f1e2e02b0edfd725e00ce7f07604935787,2025-12-09_210039_Board_Letter_25-6510_210039.pdf,2,3.6,False,0.0,8.5,1.0,7.5,False,False,3.5,2,3.7,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-12-09_210039_Board_Letter_25-6510_210039.pdf
1324,465ba5bb0288b872739b4dc6e07f659e40da37f279c494cfbdac10dc819a0cea,2026-01-13_211083_Board_Letter_26-0103_211083.pdf,2,3.6,False,9.0,0.0,0.0,9.0,False,False,3.6,2,3.6,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2026-01-13_211083_Board_Letter_26-0103_211083.pdf
1325,499d2b363912a2fe2f8fdab40248eca4bb4797a372e82f50b893e3b1557c024f,2023-05-02_180181_Motion_by_Supervisors_Horvath_and_Hahn_23-1717_180181.pdf,2,3.6,False,9.0,1.0,1.0,5.0,False,False,3.4,3,3.8,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-05-02_180181_Motion_by_Supervisors_Horvath_and_Hahn_23-1717_180181.pdf
1326,5f4be81e0da590ea6531d45e845e01936a845fdbbfdf03be98ce05871393bb16,2025-01-21_199345_Board_Letter_25-0388_199345.pdf,2,3.6,False,3.5,4.5,2.0,6.0,False,True,1.05,3,6.15,1,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-01-21_199345_Board_Letter_25-0388_199345.pdf
1327,7c23936f709f11601a7bf1f5d0d3b141b0ea7cd61dcc7a89cc164cc2821b8df1,2020-11-10_150213_HR_Board_Letter_20-6065_150213.pdf,2,3.6,False,0.0,8.5,1.0,7.5,False,False,3.7,2,3.5,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2020-11-10_150213_HR_Board_Letter_20-6065_150213.pdf
1328,8b6f799adf70593b3525909848b320b0f7776779d10188dbb00cda2b3c4e3e6c,2025-09-30_207886_Motion_by_Supervisor_Solis_Updates_Following_Cluster_25-5072_207886.pdf,2,3.6,False,2.0,6.5,2.5,4.0,False,False,4.5,2,2.7,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-09-30_207886_Motion_by_Supervisor_Solis_Updates_Following_Cluster_25-5072_207886.pdf
1329,9c610b57e1a00b29b836547b9cf300e8ae7747d528a2d7820b806b48da986e3f,2025-09-02_203600_Report_24-5636_203600.pdf,2,3.6,False,5.0,1.0,3.0,7.0,False,False,4.4,2,2.8,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-09-02_203600_Report_24-5636_203600.pdf
1330,a723afc1cacf3a5c4f71a1d4a77db833095a0fcc4ac0fad82510714abc1dd05b,2025-11-04_208663_Board_Letter_25-5648_208663.pdf,2,3.6,False,2.5,7.0,0.5,7.0,False,True,2.05,3,5.15,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-11-04_208663_Board_Letter_25-5648_208663.pdf
